6890564590490239174 1 0 0 0 0
6892518308526615923 1 0 0 0 0
6890564590490194408 0 0 0 0 0
6890571359502395053 1 0 0 0 0
6886834759406136864 1 0 0 0 0
6893176608264033462 1 0 0 0 0
6886808139910948535 2 0 0 0 0
6886841065005167000 1 0 0 0 0
6886808177166811480 3 0 0 0 0
6893174913702758377 1 0 0 0 0
6890571866578305727 3 0 0 0 0
6893174913702771945 1 0 0 0 0
6890564590490216895 1 0 0 0 0
6893174913702772397 1 0 0 0 0
6892594843537511138 1 0 -0.3 0 0
6890571866578276963 1 0 0 0 0
6893174913702772015 2 0 0 0 0
6886841065005170448 1 0 0 0 -0.3
6893176859201943681 1 0 0 0 0
6892595938783252046 1 0 0 0 0
6893176608264266454 1 0 0 0 0
6886337937429722843 1 0 0 0 0
6893176522039987754 1 0 -0.3 0 0
